enabled,name,type,location_hint,direct_url,direct_url_2,direct_url_3,direct_url_4,direct_url_5,direct_url_6,direct_url_7,direct_url_8,direct_url_9,direct_url_10,linkedin_jobs_url,hellowork_jobs_url,indeed_jobs_url,welcome_jobs_url,extra_keywords,url_status,url_note,checked_on
yes,University of Zurich,labo,Suisse OR Switzerland,https://www.uzh.ch/cmsssl/en/about/work.html,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=University+of+Zurich+recherche+clinique%2C+imagerie%2C+data+science&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=University+of+Zurich+recherche+clinique%2C+imagerie%2C+data+science&l=France,https://fr.indeed.com/jobs?q=University+of+Zurich+recherche+clinique%2C+imagerie%2C+data+science&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=University+of+Zurich+recherche+clinique%2C+imagerie%2C+data+science&aroundQuery=France,"recherche clinique, imagerie, data science",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,University of Bern / Inselspital,labo,Suisse OR Switzerland,https://www.unibe.ch/university/jobs/index_eng.html,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=University+of+Bern+%2F+Inselspital+IA+m%C3%A9dicale%2C+h%C3%B4pital+universitaire%2C+imagerie&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=University+of+Bern+%2F+Inselspital+IA+m%C3%A9dicale%2C+h%C3%B4pital+universitaire%2C+imagerie&l=France,https://fr.indeed.com/jobs?q=University+of+Bern+%2F+Inselspital+IA+m%C3%A9dicale%2C+h%C3%B4pital+universitaire%2C+imagerie&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=University+of+Bern+%2F+Inselspital+IA+m%C3%A9dicale%2C+h%C3%B4pital+universitaire%2C+imagerie&aroundQuery=France,"IA médicale, hôpital universitaire, imagerie",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,IRCAD,labo,France,https://www.ircad.fr/careers/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=IRCAD+chirurgie+augment%C3%A9e%2C+robotique%2C+simulation%2C+imagerie&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=IRCAD+chirurgie+augment%C3%A9e%2C+robotique%2C+simulation%2C+imagerie&l=France,https://fr.indeed.com/jobs?q=IRCAD+chirurgie+augment%C3%A9e%2C+robotique%2C+simulation%2C+imagerie&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=IRCAD+chirurgie+augment%C3%A9e%2C+robotique%2C+simulation%2C+imagerie&aroundQuery=France,"chirurgie augmentée, robotique, simulation, imagerie",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,IHU Strasbourg,labo,France,https://www.ihu-strasbourg.eu/jobs/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=IHU+Strasbourg+chirurgie+mini-invasive%2C+robotique%2C+imagerie%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=IHU+Strasbourg+chirurgie+mini-invasive%2C+robotique%2C+imagerie%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=IHU+Strasbourg+chirurgie+mini-invasive%2C+robotique%2C+imagerie%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=IHU+Strasbourg+chirurgie+mini-invasive%2C+robotique%2C+imagerie%2C+innovation+m%C3%A9dicale&aroundQuery=France,"chirurgie mini-invasive, robotique, imagerie, innovation médicale",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Institut Imagine,labo,France,https://www.institutimagine.org/fr/recrutement,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Institut+Imagine+recherche+biom%C3%A9dicale%2C+data%2C+bioinformatique%2C+IA+sant%C3%A9&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Institut+Imagine+recherche+biom%C3%A9dicale%2C+data%2C+bioinformatique%2C+IA+sant%C3%A9&l=France,https://fr.indeed.com/jobs?q=Institut+Imagine+recherche+biom%C3%A9dicale%2C+data%2C+bioinformatique%2C+IA+sant%C3%A9&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Institut+Imagine+recherche+biom%C3%A9dicale%2C+data%2C+bioinformatique%2C+IA+sant%C3%A9&aroundQuery=France,"recherche biomédicale, data, bioinformatique, IA santé",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Gustave Roussy,labo,France,https://www.gustaveroussy.fr/fr/recrutement,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Gustave+Roussy+oncologie%2C+imagerie%2C+IA+clinique%2C+recherche&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Gustave+Roussy+oncologie%2C+imagerie%2C+IA+clinique%2C+recherche&l=France,https://fr.indeed.com/jobs?q=Gustave+Roussy+oncologie%2C+imagerie%2C+IA+clinique%2C+recherche&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Gustave+Roussy+oncologie%2C+imagerie%2C+IA+clinique%2C+recherche&aroundQuery=France,"oncologie, imagerie, IA clinique, recherche",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,AP-HP,labo,France,https://recrutement.aphp.fr/jobs,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=AP-HP+h%C3%B4pital%2C+ing%C3%A9nieur+recherche%2C+imagerie+m%C3%A9dicale%2C+bioinformatique&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=AP-HP+h%C3%B4pital%2C+ing%C3%A9nieur+recherche%2C+imagerie+m%C3%A9dicale%2C+bioinformatique&l=France,https://fr.indeed.com/jobs?q=AP-HP+h%C3%B4pital%2C+ing%C3%A9nieur+recherche%2C+imagerie+m%C3%A9dicale%2C+bioinformatique&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=AP-HP+h%C3%B4pital%2C+ing%C3%A9nieur+recherche%2C+imagerie+m%C3%A9dicale%2C+bioinformatique&aroundQuery=France,"hôpital, ingénieur recherche, imagerie médicale, bioinformatique",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Health Data Hub,labo,France,https://www.health-data-hub.fr/nous-rejoindre,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Health+Data+Hub+donn%C3%A9es+sant%C3%A9%2C+IA+clinique%2C+ing%C3%A9nieur+data+sant%C3%A9&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Health+Data+Hub+donn%C3%A9es+sant%C3%A9%2C+IA+clinique%2C+ing%C3%A9nieur+data+sant%C3%A9&l=France,https://fr.indeed.com/jobs?q=Health+Data+Hub+donn%C3%A9es+sant%C3%A9%2C+IA+clinique%2C+ing%C3%A9nieur+data+sant%C3%A9&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Health+Data+Hub+donn%C3%A9es+sant%C3%A9%2C+IA+clinique%2C+ing%C3%A9nieur+data+sant%C3%A9&aroundQuery=France,"données santé, IA clinique, ingénieur data santé",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Télécom Paris,labo,France,https://www.telecom-paris.fr/fr/ecole/recrutement/offres-d-emploi,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=T%C3%A9l%C3%A9com+Paris+computer+vision%2C+IA+sant%C3%A9%2C+recherche%2C+ing%C3%A9nieur+de+recherche&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=T%C3%A9l%C3%A9com+Paris+computer+vision%2C+IA+sant%C3%A9%2C+recherche%2C+ing%C3%A9nieur+de+recherche&l=France,https://fr.indeed.com/jobs?q=T%C3%A9l%C3%A9com+Paris+computer+vision%2C+IA+sant%C3%A9%2C+recherche%2C+ing%C3%A9nieur+de+recherche&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=T%C3%A9l%C3%A9com+Paris+computer+vision%2C+IA+sant%C3%A9%2C+recherche%2C+ing%C3%A9nieur+de+recherche&aroundQuery=France,"computer vision, IA santé, recherche, ingénieur de recherche",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Institut Polytechnique de Paris,labo,France,https://www.ip-paris.fr/emploi,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Institut+Polytechnique+de+Paris+IA%2C+recherche%2C+imagerie%2C+science+des+donn%C3%A9es&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Institut+Polytechnique+de+Paris+IA%2C+recherche%2C+imagerie%2C+science+des+donn%C3%A9es&l=France,https://fr.indeed.com/jobs?q=Institut+Polytechnique+de+Paris+IA%2C+recherche%2C+imagerie%2C+science+des+donn%C3%A9es&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Institut+Polytechnique+de+Paris+IA%2C+recherche%2C+imagerie%2C+science+des+donn%C3%A9es&aroundQuery=France,"IA, recherche, imagerie, science des données",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Novartis,entreprise,France OR Suisse OR Switzerland,https://www.novartis.com/careers/career-search,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Novartis+data+science%2C+pharma%2C+digital+health%2C+medical+AI&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Novartis+data+science%2C+pharma%2C+digital+health%2C+medical+AI&l=France,https://fr.indeed.com/jobs?q=Novartis+data+science%2C+pharma%2C+digital+health%2C+medical+AI&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Novartis+data+science%2C+pharma%2C+digital+health%2C+medical+AI&aroundQuery=France,"data science, pharma, digital health, medical AI",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Debiopharm,entreprise,Suisse OR Switzerland,https://www.debiopharm.com/careers/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Debiopharm+oncologie%2C+data+science%2C+biom%C3%A9dical%2C+pharma&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Debiopharm+oncologie%2C+data+science%2C+biom%C3%A9dical%2C+pharma&l=France,https://fr.indeed.com/jobs?q=Debiopharm+oncologie%2C+data+science%2C+biom%C3%A9dical%2C+pharma&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Debiopharm+oncologie%2C+data+science%2C+biom%C3%A9dical%2C+pharma&aroundQuery=France,"oncologie, data science, biomédical, pharma",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Takeda,entreprise,France OR Suisse OR Switzerland,https://www.takedajobs.com/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Takeda+pharma%2C+qualit%C3%A9%2C+manufacturing%2C+data+science&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Takeda+pharma%2C+qualit%C3%A9%2C+manufacturing%2C+data+science&l=France,https://fr.indeed.com/jobs?q=Takeda+pharma%2C+qualit%C3%A9%2C+manufacturing%2C+data+science&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Takeda+pharma%2C+qualit%C3%A9%2C+manufacturing%2C+data+science&aroundQuery=France,"pharma, qualité, manufacturing, data science",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Amaris Consulting,entreprise,France OR Suisse OR Switzerland,https://careers.amaris.com/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Amaris+Consulting+consulting%2C+segmentation+m%C3%A9dicale%2C+PyTorch%2C+MONAI%2C+imagerie&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Amaris+Consulting+consulting%2C+segmentation+m%C3%A9dicale%2C+PyTorch%2C+MONAI%2C+imagerie&l=France,https://fr.indeed.com/jobs?q=Amaris+Consulting+consulting%2C+segmentation+m%C3%A9dicale%2C+PyTorch%2C+MONAI%2C+imagerie&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Amaris+Consulting+consulting%2C+segmentation+m%C3%A9dicale%2C+PyTorch%2C+MONAI%2C+imagerie&aroundQuery=France,"consulting, segmentation médicale, PyTorch, MONAI, imagerie",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Cytiva,entreprise,France OR Suisse OR Switzerland,https://jobs.danaher.com/global/en/cytiva,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Cytiva+life+sciences%2C+instrumentation%2C+data%2C+R%26D&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Cytiva+life+sciences%2C+instrumentation%2C+data%2C+R%26D&l=France,https://fr.indeed.com/jobs?q=Cytiva+life+sciences%2C+instrumentation%2C+data%2C+R%26D&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Cytiva+life+sciences%2C+instrumentation%2C+data%2C+R%26D&aroundQuery=France,"life sciences, instrumentation, data, R&D",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,HES-SO,labo,Suisse OR Switzerland,https://www.hes-so.ch/la-hes-so/offres-demploi,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=HES-SO+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie%2C+IA&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=HES-SO+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie%2C+IA&l=France,https://fr.indeed.com/jobs?q=HES-SO+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie%2C+IA&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=HES-SO+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie%2C+IA&aroundQuery=France,"recherche appliquée, santé, ingénierie, IA",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,HE-Arc,labo,Suisse OR Switzerland,https://www.he-arc.ch/la-he-arc/travailler-a-la-he-arc/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=HE-Arc+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=HE-Arc+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie&l=France,https://fr.indeed.com/jobs?q=HE-Arc+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=HE-Arc+recherche+appliqu%C3%A9e%2C+sant%C3%A9%2C+ing%C3%A9nierie&aroundQuery=France,"recherche appliquée, santé, ingénierie",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,HEIG-VD,labo,Suisse OR Switzerland,https://heig-vd.ch/en/about/careers,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=HEIG-VD+ing%C3%A9nierie%2C+sant%C3%A9%2C+applied+research%2C+AI&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=HEIG-VD+ing%C3%A9nierie%2C+sant%C3%A9%2C+applied+research%2C+AI&l=France,https://fr.indeed.com/jobs?q=HEIG-VD+ing%C3%A9nierie%2C+sant%C3%A9%2C+applied+research%2C+AI&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=HEIG-VD+ing%C3%A9nierie%2C+sant%C3%A9%2C+applied+research%2C+AI&aroundQuery=France,"ingénierie, santé, applied research, AI",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,NeuroPSI,labo,France,https://neuropsi.cnrs.fr/emploi/#ingenieur-recherche,https://emploi.cnrs.fr/Unites/UMR9197/Offres.aspx,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=NeuroPSI+neurosciences%2C+imagerie%2C+ing%C3%A9nieur+recherche%2C+instrumentation+biologique&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=NeuroPSI+neurosciences%2C+imagerie%2C+ing%C3%A9nieur+recherche%2C+instrumentation+biologique&l=France,https://fr.indeed.com/jobs?q=NeuroPSI+neurosciences%2C+imagerie%2C+ing%C3%A9nieur+recherche%2C+instrumentation+biologique&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=NeuroPSI+neurosciences%2C+imagerie%2C+ing%C3%A9nieur+recherche%2C+instrumentation+biologique&aroundQuery=France,"neurosciences, imagerie, ingénieur recherche, instrumentation biologique",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Dassault Systèmes,entreprise,France,https://www.3ds.com/careers/jobs,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Dassault+Syst%C3%A8mes+simulation%2C+jumeau+num%C3%A9rique%2C+life+sciences+healthcare%2C+logiciel+scientifique&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Dassault+Syst%C3%A8mes+simulation%2C+jumeau+num%C3%A9rique%2C+life+sciences+healthcare%2C+logiciel+scientifique&l=France,https://fr.indeed.com/jobs?q=Dassault+Syst%C3%A8mes+simulation%2C+jumeau+num%C3%A9rique%2C+life+sciences+healthcare%2C+logiciel+scientifique&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Dassault+Syst%C3%A8mes+simulation%2C+jumeau+num%C3%A9rique%2C+life+sciences+healthcare%2C+logiciel+scientifique&aroundQuery=France,"simulation, jumeau numérique, life sciences healthcare, logiciel scientifique",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,PSL,labo,France,https://recrutement.psl.eu/nos-offres,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=PSL+recherche%2C+ing%C3%A9nieur%2C+imagerie%2C+neurosciences%2C+IA&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=PSL+recherche%2C+ing%C3%A9nieur%2C+imagerie%2C+neurosciences%2C+IA&l=France,https://fr.indeed.com/jobs?q=PSL+recherche%2C+ing%C3%A9nieur%2C+imagerie%2C+neurosciences%2C+IA&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=PSL+recherche%2C+ing%C3%A9nieur%2C+imagerie%2C+neurosciences%2C+IA&aroundQuery=France,"recherche, ingénieur, imagerie, neurosciences, IA",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale.,2026-05-29
yes,Cardiawave,entreprise,France,https://cardiawave.com/careers/,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=Cardiawave+ultrasons+th%C3%A9rapeutiques%2C+robotique%2C+%C3%A9chographie%2C+embedded+software%2C+system+test&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=Cardiawave+ultrasons+th%C3%A9rapeutiques%2C+robotique%2C+%C3%A9chographie%2C+embedded+software%2C+system+test&l=France,https://fr.indeed.com/jobs?q=Cardiawave+ultrasons+th%C3%A9rapeutiques%2C+robotique%2C+%C3%A9chographie%2C+embedded+software%2C+system+test&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=Cardiawave+ultrasons+th%C3%A9rapeutiques%2C+robotique%2C+%C3%A9chographie%2C+embedded+software%2C+system+test&aroundQuery=France,"ultrasons thérapeutiques, robotique, échographie, embedded software, system test, source entreprises.csv, Dispositifs médicaux, ville LEVALLOIS-PERRET, ingénieur R&D, dispositif médical, innovation médicale, ville Paris",verified_or_user_provided,Ajout explicite demandé / liste innovation médicale. + aussi présent dans entreprises.csv + aussi présent dans entreprises.csv,2026-05-29
yes,LIVANOVA FRANCE SAS,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=LIVANOVA+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Clamart%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=LIVANOVA+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Clamart%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=LIVANOVA+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Clamart%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=LIVANOVA+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Clamart%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, ville Clamart, ingénieur R&D, dispositif médical, innovation médicale, ville ISSY-LES-MOULINEAUX, ville Paris",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
